RowNumber,CustomerId,CustomerId_ref_number,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2722,CUS15576824,15576824,Kennedy,564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1
2723,CUS15675422,15675422,Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62,0
2724,CUS15681550,15681550,Lablanc,614,France,Female,41,8,121558.46,1,1,1,598.8,0
2725,CUS15812628,15812628,Dodd,453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0
2726,CUS15597951,15597951,Muir,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
2727,CUS15807045,15807045,Milanesi,829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0
2728,CUS15581748,15581748,Shen,754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0
2729,CUS15770420,15770420,Dillon,749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0
2730,CUS15608230,15608230,Hoelscher,667,France,Male,23,1,0,2,1,0,91573.19,0
2731,CUS15730339,15730339,Bell,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0
2732,CUS15712584,15712584,Liao,670,France,Female,33,7,0,2,1,1,88187.81,0
2733,CUS15592816,15592816,Udokamma,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1
2734,CUS15641480,15641480,Sinnett,571,France,Male,32,5,131354.25,1,1,0,125256.53,0
2735,CUS15708505,15708505,Palerma,641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0
2736,CUS15791131,15791131,Chimaijem,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0
2737,CUS15618225,15618225,Porter,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0
2738,CUS15644724,15644724,Fan,472,France,Male,31,4,58662.92,2,0,1,73322,0
2739,CUS15662098,15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1
2740,CUS15723894,15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0
2741,CUS15787699,15787699,Burke,650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0
2742,CUS15687738,15687738,Nwagugheuzo,535,France,Female,38,8,0,2,1,0,136620.64,0
2743,CUS15576126,15576126,Young,649,France,Female,41,2,125785.23,1,1,1,70523.92,0
2744,CUS15658889,15658889,Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1
2745,CUS15667046,15667046,Tseng,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0
2746,CUS15669957,15669957,Drake,655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0
2747,CUS15655794,15655794,Hanna,620,France,Male,36,8,0,2,1,1,145937.99,0
2748,CUS15599829,15599829,Padovesi,577,France,Female,35,10,0,2,1,1,25161.61,0
2749,CUS15753332,15753332,Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1
2750,CUS15671124,15671124,Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09,0
2751,CUS15767474,15767474,Lorenzo,481,France,Female,57,9,0,3,1,1,169719.35,1
2752,CUS15720671,15720671,Ibezimako,704,France,Male,42,8,129735.3,2,1,1,179565.57,0
2753,CUS15626787,15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
2754,CUS15774491,15774491,Ross,480,France,Female,28,6,0,2,0,0,48131.92,0
2755,CUS15579647,15579647,Oluchukwu,682,France,Male,42,0,0,1,1,1,160828.98,0
2756,CUS15625522,15625522,Walker,700,Spain,Male,31,7,0,2,0,1,145151.96,0
2757,CUS15765806,15765806,Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76,0
2758,CUS15566708,15566708,Chidalu,444,France,Female,45,4,0,2,1,0,161653.5,1
2759,CUS15668347,15668347,Ingram,624,France,Male,36,6,0,2,0,0,84635.64,0
2760,CUS15575214,15575214,Ch'en,709,France,Male,37,7,0,1,1,0,159486.76,0
2761,CUS15591123,15591123,Iredale,557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0
2762,CUS15573280,15573280,Gallagher,646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0
2763,CUS15589018,15589018,Padilla,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0
2764,CUS15654495,15654495,Potter,706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0
2765,CUS15597265,15597265,Mao,660,France,Male,38,7,0,2,0,1,146585.53,0
2766,CUS15733876,15733876,Schneider,667,France,Male,36,9,0,2,1,1,40062.29,0
2767,CUS15677217,15677217,Ibragimova,705,France,Male,30,1,0,1,1,1,181300.32,0
2768,CUS15747265,15747265,Huang,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0
2769,CUS15713379,15713379,Anderson,669,France,Male,26,4,0,2,1,1,197594.34,0
2770,CUS15730433,15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1
2771,CUS15693347,15693347,Gardener,676,France,Female,32,5,0,2,1,1,75465.41,0
2772,CUS15715465,15715465,Aksenova,714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0
2773,CUS15680736,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
2774,CUS15610765,15610765,Onwumelu,559,France,Male,29,1,0,2,0,0,155639.76,0
2775,CUS15650034,15650034,Kudryashova,564,France,Female,28,1,0,1,1,1,162428.05,0
2776,CUS15782468,15782468,Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1
2777,CUS15685109,15685109,Teng,689,France,Male,39,7,0,2,0,0,14917.09,0
2778,CUS15776233,15776233,Kruglova,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1
2779,CUS15761141,15761141,Palerma,604,Spain,Female,71,10,0,2,1,1,129984.2,0
2780,CUS15781702,15781702,Brookes,733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0
2781,CUS15790235,15790235,Hsing,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0
2782,CUS15641416,15641416,Shaffer,732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1
2783,CUS15775234,15775234,Laurie,646,France,Male,24,8,0,2,0,0,92612.88,0
2784,CUS15659475,15659475,Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0
2785,CUS15642202,15642202,Whitfield,821,Germany,Female,37,5,106453.53,2,0,1,127413,0
2786,CUS15771417,15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1
2787,CUS15585100,15585100,Rioux,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1
2788,CUS15700487,15700487,Osonduagwuike,805,France,Male,46,6,118022.06,3,1,0,162643.15,1
2789,CUS15726589,15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0
2790,CUS15747503,15747503,Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
2791,CUS15595883,15595883,Nkemdirim,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0
2792,CUS15663826,15663826,Brim,532,Spain,Female,66,3,0,1,1,1,115227.02,0
2793,CUS15742820,15742820,Trevisano,535,France,Female,45,2,0,2,0,1,170621.55,0
2794,CUS15624793,15624793,Soubeiran,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0
2795,CUS15597930,15597930,Wilson,646,France,Male,52,8,59669.43,1,0,0,172495.81,1
2796,CUS15665110,15665110,Helena,515,France,Female,25,7,79543.59,1,0,1,38772.82,0
2797,CUS15770719,15770719,Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0
2798,CUS15731327,15731327,Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0
2799,CUS15576044,15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0
2800,CUS15775662,15775662,McKay,760,France,Male,43,8,121911.59,1,1,0,193312.33,0
2801,CUS15646817,15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0
2802,CUS15596060,15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
2803,CUS15723299,15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
2804,CUS15636982,15636982,Weller,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0
2805,CUS15751175,15751175,Bess,648,France,Female,44,2,0,2,1,1,58652.23,0
2806,CUS15618936,15618936,MacDonald,688,France,Female,51,5,0,1,1,0,91624.11,1
2807,CUS15787529,15787529,Gray,592,Spain,Male,38,0,0,1,1,0,65986.48,1
2808,CUS15780128,15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0
2809,CUS15615991,15615991,Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0
2810,CUS15757001,15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0
2811,CUS15595388,15595388,Yeh,594,France,Female,30,10,0,2,1,1,124071.71,0
2812,CUS15699550,15699550,Babbage,695,Spain,Female,34,9,0,2,1,1,67502.12,0
2813,CUS15581620,15581620,Franklin,597,France,Male,28,2,0,3,1,1,78707.97,0
2814,CUS15600934,15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1
2815,CUS15738672,15738672,Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
2816,CUS15721307,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0
2817,CUS15619280,15619280,Uspensky,683,France,Male,25,4,0,2,1,0,152698.24,0
2818,CUS15768244,15768244,Macleod,538,Spain,Female,30,8,0,2,1,1,41192.95,0
2819,CUS15806837,15806837,Nnaife,669,France,Male,37,4,0,1,1,0,132540.33,0
2820,CUS15643496,15643496,Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,0
2821,CUS15813916,15813916,Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0
2822,CUS15626385,15626385,George,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0
2823,CUS15603582,15603582,Robertson,569,Spain,Female,34,3,0,1,1,0,133997.53,0
2824,CUS15764351,15764351,Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0
2825,CUS15667938,15667938,Hurst,628,France,Male,32,9,149136.31,2,1,1,16402.11,0
2826,CUS15576360,15576360,Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0
2827,CUS15628813,15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0
2828,CUS15584190,15584190,Esposito,704,France,Male,36,7,120026.98,2,0,1,100601.73,0
2829,CUS15716449,15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0
2830,CUS15759913,15759913,Trentini,553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0
2831,CUS15701555,15701555,Nicholls,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0
2832,CUS15758482,15758482,Montalvo,626,France,Female,32,0,0,2,0,0,187172.54,0
2833,CUS15758171,15758171,Tien,582,France,Male,20,4,0,1,1,1,55763.66,0
2834,CUS15680346,15680346,Chuang,683,Spain,Male,40,8,0,1,1,0,75848.22,0
2835,CUS15649124,15649124,Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0
2836,CUS15812917,15812917,Kosisochukwu,653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0
2837,CUS15768455,15768455,Young,679,France,Male,60,8,0,2,1,1,51380.9,0
2838,CUS15703059,15703059,Scott,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0
2839,CUS15646196,15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0
2840,CUS15585451,15585451,Vigano,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0
2841,CUS15714057,15714057,Windradyne,528,Spain,Male,40,4,0,2,1,0,25399.7,0
2842,CUS15748473,15748473,Curnow,801,France,Male,38,5,0,2,1,0,66256.27,0
2843,CUS15785782,15785782,Ugonna,513,Spain,Male,48,2,0,1,1,1,114709.13,1
2844,CUS15693233,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0
2845,CUS15757521,15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0
2846,CUS15812513,15812513,Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1
2847,CUS15674950,15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0
2848,CUS15678572,15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
2849,CUS15713608,15713608,Tuan,850,France,Female,41,5,0,2,1,1,34827.43,0
2850,CUS15579262,15579262,Shearston,497,France,Male,41,9,0,1,0,0,22074.48,0
2851,CUS15610426,15610426,Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0
2852,CUS15776454,15776454,Hamilton,603,France,Female,48,5,0,1,1,0,100478.6,1
2853,CUS15771483,15771483,Arnold,609,France,Male,40,6,0,2,1,1,97416.34,0
2854,CUS15648489,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1
2855,CUS15646609,15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0
2856,CUS15693203,15693203,Powell,710,Spain,Female,75,5,0,2,1,1,9376.89,0
2857,CUS15813067,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1
2858,CUS15769829,15769829,Cheng,534,Spain,Male,51,3,0,2,0,1,20856.31,0
2859,CUS15662434,15662434,Zhdanova,607,France,Male,25,3,0,2,0,0,187048.72,0
2860,CUS15773503,15773503,Tsai,551,Spain,Male,32,4,0,2,1,0,53420.53,0
2861,CUS15705890,15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0
2862,CUS15711398,15711398,Fetherstonhaugh,525,France,Female,25,6,0,2,1,0,89566.64,0
2863,CUS15752375,15752375,Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0
2864,CUS15659175,15659175,Severson,755,France,Female,43,9,0,2,1,0,18066.69,0
2865,CUS15597033,15597033,Speight,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0
2866,CUS15590228,15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0
2867,CUS15631848,15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0
2868,CUS15654211,15654211,Milani,559,Spain,Female,27,1,0,1,0,1,1050.33,0
2869,CUS15707968,15707968,Akobundu,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1
2870,CUS15594084,15594084,Anderson,524,France,Male,22,9,0,2,1,0,74405.34,0
2871,CUS15651093,15651093,Chien,707,France,Female,55,1,0,2,0,1,54409.48,0
2872,CUS15798824,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0
2873,CUS15671591,15671591,Castiglione,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1
2874,CUS15707189,15707189,Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0
2875,CUS15733581,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0
2876,CUS15641640,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0
2877,CUS15585284,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0
2878,CUS15617866,15617866,Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0
2879,CUS15667751,15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0
2880,CUS15669411,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
2881,CUS15789425,15789425,Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1
2882,CUS15570943,15570943,Artemyeva,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0
2883,CUS15685829,15685829,McKay,551,France,Male,37,3,0,2,1,1,50578.4,0
2884,CUS15721917,15721917,Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0
2885,CUS15776047,15776047,Nicholls,620,France,Female,29,3,0,2,0,1,153392.28,0
2886,CUS15716024,15716024,Dennis,660,Spain,Male,42,5,0,2,1,0,115509.59,0
2887,CUS15675328,15675328,Knight,449,France,Female,37,6,0,2,1,0,82176.48,0
2888,CUS15604314,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0
2889,CUS15658339,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0
2890,CUS15630402,15630402,Nebechukwu,594,France,Female,31,9,0,1,0,1,5719.11,0
2891,CUS15689616,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0
2892,CUS15774224,15774224,Nixon,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0
2893,CUS15701291,15701291,Chidubem,601,France,Male,44,3,0,2,1,0,30607.11,0
2894,CUS15719606,15719606,Rivers,657,France,Male,50,9,0,2,0,0,37171.46,0
2895,CUS15644119,15644119,Sochima,531,France,Male,31,3,0,1,1,1,42589.33,0
2896,CUS15646859,15646859,Heydon,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0
2897,CUS15606836,15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0
2898,CUS15664150,15664150,Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284,0
2899,CUS15624510,15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
2900,CUS15810944,15810944,Bryant,586,France,Female,35,7,0,2,1,0,70760.69,0
2901,CUS15668575,15668575,Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
2902,CUS15603246,15603246,Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0
2903,CUS15804002,15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0
2904,CUS15728773,15728773,Hsieh,568,France,Female,47,7,0,2,1,1,45978.39,0
2905,CUS15598044,15598044,Debellis,715,France,Female,35,3,0,1,1,1,152012.36,0
2906,CUS15694829,15694829,Chibueze,680,Germany,Male,32,7,175454,1,0,1,77349.92,0
2907,CUS15600575,15600575,Padovano,802,Spain,Male,41,6,0,2,1,0,47322.05,0
2908,CUS15727311,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
2909,CUS15570769,15570769,Kibble,494,France,Male,69,9,93320.8,1,1,1,24489.44,0
2910,CUS15606274,15606274,Lori,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0
2911,CUS15746139,15746139,Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0
2912,CUS15704987,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0
2913,CUS15628972,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
2914,CUS15697686,15697686,Stewart,787,France,Female,40,6,0,2,1,1,84151.98,0
2915,CUS15733883,15733883,Ward,604,France,Male,28,7,0,2,0,0,58595.64,0
2916,CUS15617482,15617482,Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1
2917,CUS15704583,15704583,Chikwado,651,France,Male,56,2,0,1,1,0,114522.68,1
2918,CUS15621083,15621083,Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1
2919,CUS15649487,15649487,Sal,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1
2920,CUS15736760,15736760,Douglas,538,Spain,Female,42,9,0,1,0,0,152855.96,0
2921,CUS15714658,15714658,Yates,696,France,Female,33,4,0,2,1,1,73371.65,0
2922,CUS15599081,15599081,Watt,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0
2923,CUS15705113,15705113,P'an,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0
2924,CUS15631159,15631159,H?,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0
2925,CUS15792818,15792818,Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0
2926,CUS15633531,15633531,Lavrov,717,France,Female,76,9,138489.66,1,1,1,68400.14,0
2927,CUS15744529,15744529,Chiekwugo,510,France,Male,63,8,0,2,1,1,115291.86,0
2928,CUS15669656,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0
2929,CUS15581198,15581198,Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1
2930,CUS15729054,15729054,Korovina,744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0
2931,CUS15573452,15573452,Manning,663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0
2932,CUS15776733,15776733,Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0
2933,CUS15724858,15724858,Begum,688,France,Female,54,9,0,1,1,0,191212.63,1
2934,CUS15713144,15713144,Ingrassia,588,Spain,Male,46,8,0,1,1,0,61931.21,0
2935,CUS15690188,15690188,Maclean,631,France,Male,33,7,0,1,1,1,58043.02,1
2936,CUS15689425,15689425,Olejuru,687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0
2937,CUS15671766,15671766,Enyinnaya,599,France,Male,44,10,118577.24,1,1,1,31448.52,0
2938,CUS15782806,15782806,Watson,718,Spain,Male,28,6,0,2,1,0,146875.86,0
2939,CUS15764419,15764419,Langdon,730,France,Male,27,5,0,2,1,1,116081.93,0
2940,CUS15591915,15591915,Frolov,533,France,Female,39,2,0,1,0,1,73669.94,1
2941,CUS15772798,15772798,Chikezie,711,Spain,Female,28,5,0,2,1,1,93959.96,0
2942,CUS15792008,15792008,Zetticci,555,Spain,Female,26,9,0,2,0,1,158918.03,0
2943,CUS15715541,15715541,Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0
2944,CUS15639277,15639277,Lin,678,France,Female,41,9,0,1,0,0,13160.03,0
2945,CUS15798850,15798850,Goddard,576,France,Male,32,7,0,2,1,0,4660.91,0
2946,CUS15776348,15776348,Rogers,835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1
2947,CUS15727696,15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0
2948,CUS15793813,15793813,Onochie,774,France,Male,36,7,103688.19,1,0,1,118971.74,0
2949,CUS15694395,15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0
2950,CUS15764195,15764195,Newsom,519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0
2951,CUS15744919,15744919,Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0
2952,CUS15671655,15671655,Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
2953,CUS15654901,15654901,Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0
2954,CUS15649136,15649136,Williamson,650,France,Female,43,6,0,2,1,1,16301.91,0
2955,CUS15775562,15775562,Shoobridge,538,France,Female,33,5,0,2,1,0,126962.41,0
2956,CUS15807481,15807481,Peng,577,France,Female,46,1,0,1,1,1,158750.53,0
2957,CUS15642885,15642885,Gray,792,France,Male,30,8,0,2,1,0,199644.2,0
2958,CUS15789109,15789109,Watson,686,France,Female,41,10,0,1,1,1,144272.71,1
2959,CUS15814004,15814004,Fyodorova,589,France,Male,29,2,0,2,0,1,98320.27,0
2960,CUS15673619,15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0
2961,CUS15595135,15595135,Solomon,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0
2962,CUS15583681,15583681,Layh,616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0
2963,CUS15605000,15605000,John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1
2964,CUS15718071,15718071,Tuan,655,France,Female,51,3,0,2,0,1,15801.02,0
2965,CUS15679760,15679760,Slattery,721,France,Male,46,1,115764.32,2,0,0,102950.79,0
2966,CUS15654574,15654574,Onyekachi,499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0
2967,CUS15577178,15577178,Genovese,511,France,Male,45,5,68375.27,1,1,0,193160.25,1
2968,CUS15595324,15595324,Daniels,579,Germany,Female,39,5,117833.3,3,0,0,5831,1
2969,CUS15756932,15756932,Caldwell,696,Spain,Female,36,7,0,2,1,1,82298.59,0
2970,CUS15726358,15726358,Chiemenam,681,France,Male,34,7,0,2,0,0,130686.59,0
2971,CUS15595228,15595228,Wanliss,815,France,Male,45,7,0,1,0,1,52885.23,1
2972,CUS15782530,15782530,Bruce,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0
2973,CUS15592877,15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
2974,CUS15651983,15651983,Fang,591,France,Female,56,9,128882.49,1,1,1,196241.94,1
2975,CUS15746737,15746737,Eames,565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0
2976,CUS15774179,15774179,Sutherland,487,France,Male,37,6,0,2,1,1,126477.41,0
2977,CUS15667265,15667265,Cavenagh,729,France,Male,39,4,121404.64,1,1,1,159618.17,0
2978,CUS15655123,15655123,Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1
2979,CUS15595917,15595917,Mackay,580,France,Female,35,1,102097.33,1,0,1,168285.85,0
2980,CUS15668385,15668385,Dellucci,642,France,Male,40,1,154863.15,1,1,1,138052.51,0
2981,CUS15709476,15709476,Kenyon,850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0
2982,CUS15711218,15711218,Parry,616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0
2983,CUS15798659,15798659,Kennedy,526,Spain,Female,43,3,0,2,1,0,31705.19,0
2984,CUS15663939,15663939,Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0
2985,CUS15694946,15694946,Hanson,663,France,Male,35,9,0,2,1,1,195580.28,0
2986,CUS15631912,15631912,T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38,0
2987,CUS15768816,15768816,Shen,570,Germany,Male,42,0,107856.57,2,1,0,127528.84,0
2988,CUS15682268,15682268,Steere,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1
2989,CUS15684801,15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42,1
2990,CUS15636428,15636428,Sutherland,703,Spain,Female,45,1,0,1,1,0,182784.11,1
